Student_ID,Name,Gender,Department,Year,Section,Email,Course_Code,Course_Name,Internal1,Internal2,Final,Total,Total_Classes,Attended_Classes,Attendance_Percentage,Activity_Type,Event_Name,Level,Points
S4245,Student_4245,M,CSE,3,A,student_4245@college.edu,CE505,Thermodynamics,15,20,35,70,23,21,91.3,Workshop,Arts Event 1,College,12
S4246,Student_4246,F,ME,3,A,student_4246@college.edu,CS101,Intro to Programming,18,13,47,78,22,17,77.27,Volunteer,Social Event 3,College,14
S4247,Student_4247,M,CIVIL,1,C,student_4247@college.edu,EC404,Thermodynamics,19,18,37,74,24,21,87.5,Volunteer,Social Event 4,State,17
S4248,Student_4248,M,CSE,2,C,student_4248@college.edu,ME303,Circuit Theory,18,16,36,70,20,16,80.0,Workshop,Social Event 2,State,23
S4249,Student_4249,M,CIVIL,3,C,student_4249@college.edu,CE505,Thermodynamics,24,15,50,89,22,15,68.18,Workshop,Social Event 2,College,20
S4250,Student_4250,M,EEE,4,A,student_4250@college.edu,CE505,Intro to Programming,11,11,44,66,19,17,89.47,Volunteer,Social Event 8,State,28
S4251,Student_4251,M,ME,4,B,student_4251@college.edu,EE202,Intro to Programming,15,25,42,82,24,24,100.0,Workshop,Dev Event 4,State,16
S4252,Student_4252,M,CSE,1,A,student_4252@college.edu,CE505,Circuit Theory,23,25,39,87,20,15,75.0,Workshop,Arts Event 9,State,7
S4253,Student_4253,F,CSE,4,A,student_4253@college.edu,EE202,Circuit Theory,24,20,42,86,20,20,100.0,Volunteer,Arts Event 8,State,28
S4254,Student_4254,F,CSE,3,B,student_4254@college.edu,CS101,Circuit Theory,20,24,31,75,22,17,77.27,Cultural,Arts Event 4,National,27
S4255,Student_4255,M,EEE,1,C,student_4255@college.edu,CE505,Intro to Programming,18,24,35,77,21,17,80.95,Cultural,Dev Event 1,College,19
S4256,Student_4256,F,CIVIL,1,B,student_4256@college.edu,EC404,Digital Electronics,24,15,30,69,25,17,68.0,Sports,Social Event 7,College,16
S4257,Student_4257,M,CIVIL,1,B,student_4257@college.edu,CE505,Structural Analysis,16,25,32,73,25,24,96.0,Hackathon,Tech Event 2,National,28
S4258,Student_4258,F,CIVIL,3,B,student_4258@college.edu,EC404,Thermodynamics,14,15,48,77,22,15,68.18,Workshop,Sports Event 10,National,29
S4259,Student_4259,F,CIVIL,3,B,student_4259@college.edu,EC404,Digital Electronics,25,10,46,81,23,21,91.3,Sports,Social Event 9,National,11
S4260,Student_4260,M,CIVIL,4,C,student_4260@college.edu,EE202,Intro to Programming,18,24,49,91,23,23,100.0,Workshop,Tech Event 1,State,17
S4261,Student_4261,F,CSE,3,B,student_4261@college.edu,ME303,Intro to Programming,19,20,32,71,24,16,66.67,Sports,Dev Event 9,State,23
S4262,Student_4262,M,CIVIL,2,A,student_4262@college.edu,CE505,Structural Analysis,14,17,31,62,23,16,69.57,Workshop,Social Event 6,State,19
S4263,Student_4263,M,EEE,2,A,student_4263@college.edu,EE202,Thermodynamics,17,19,32,68,21,20,95.24,Cultural,Dev Event 8,National,17
S4264,Student_4264,F,CSE,1,A,student_4264@college.edu,CS101,Circuit Theory,13,11,44,68,18,15,83.33,Cultural,Arts Event 7,National,6
S4265,Student_4265,F,ECE,3,A,student_4265@college.edu,CE505,Intro to Programming,11,20,38,69,22,17,77.27,Hackathon,Arts Event 2,National,30
S4266,Student_4266,F,ECE,1,A,student_4266@college.edu,EC404,Digital Electronics,13,23,41,77,19,16,84.21,Workshop,Social Event 7,National,12
S4267,Student_4267,M,EEE,2,B,student_4267@college.edu,ME303,Thermodynamics,18,10,36,64,24,20,83.33,Volunteer,Tech Event 4,National,25
S4268,Student_4268,F,ME,4,A,student_4268@college.edu,CS101,Digital Electronics,14,10,38,62,18,16,88.89,Volunteer,Social Event 2,College,28
S4269,Student_4269,F,ME,2,A,student_4269@college.edu,CE505,Circuit Theory,12,24,47,83,22,20,90.91,Cultural,Tech Event 9,National,29
S4270,Student_4270,F,CIVIL,2,C,student_4270@college.edu,EC404,Intro to Programming,18,15,38,71,20,17,85.0,Sports,Tech Event 10,State,14
S4271,Student_4271,M,EEE,1,B,student_4271@college.edu,CE505,Thermodynamics,16,22,39,77,24,18,75.0,Sports,Sports Event 4,National,26
S4272,Student_4272,M,CIVIL,1,C,student_4272@college.edu,CE505,Structural Analysis,13,25,36,74,24,19,79.17,Sports,Arts Event 6,College,5
S4273,Student_4273,M,ECE,1,B,student_4273@college.edu,EC404,Circuit Theory,19,23,38,80,22,19,86.36,Sports,Tech Event 2,College,16
S4274,Student_4274,M,CIVIL,2,B,student_4274@college.edu,CS101,Intro to Programming,11,23,37,71,18,12,66.67,Cultural,Dev Event 5,State,24
S4275,Student_4275,F,ME,1,B,student_4275@college.edu,CE505,Thermodynamics,19,24,33,76,23,19,82.61,Cultural,Sports Event 6,College,17
S4276,Student_4276,M,EEE,3,B,student_4276@college.edu,EC404,Thermodynamics,25,23,47,95,25,20,80.0,Hackathon,Sports Event 2,National,6
S4277,Student_4277,M,ECE,4,C,student_4277@college.edu,EE202,Structural Analysis,16,20,30,66,21,17,80.95,Sports,Dev Event 9,College,28
S4278,Student_4278,M,ME,1,B,student_4278@college.edu,CE505,Intro to Programming,17,24,36,77,21,17,80.95,Hackathon,Sports Event 4,National,11
S4279,Student_4279,M,ME,3,C,student_4279@college.edu,ME303,Thermodynamics,15,18,31,64,20,17,85.0,Sports,Tech Event 3,National,9
S4280,Student_4280,F,ME,4,C,student_4280@college.edu,EC404,Digital Electronics,25,23,48,96,19,13,68.42,Hackathon,Arts Event 10,College,15
S4281,Student_4281,F,ECE,3,B,student_4281@college.edu,CE505,Circuit Theory,11,10,43,64,18,13,72.22,Cultural,Dev Event 10,National,13
S4282,Student_4282,M,ECE,4,C,student_4282@college.edu,CE505,Digital Electronics,17,15,40,72,18,14,77.78,Workshop,Dev Event 1,State,8
S4283,Student_4283,M,CSE,4,B,student_4283@college.edu,ME303,Circuit Theory,20,16,43,79,20,19,95.0,Sports,Dev Event 8,National,10
S4284,Student_4284,M,CIVIL,2,B,student_4284@college.edu,EE202,Digital Electronics,15,14,48,77,21,16,76.19,Hackathon,Tech Event 2,National,30
S4285,Student_4285,F,ECE,2,C,student_4285@college.edu,EE202,Structural Analysis,17,22,34,73,20,15,75.0,Workshop,Sports Event 5,College,13
S4286,Student_4286,F,ECE,4,C,student_4286@college.edu,ME303,Structural Analysis,11,24,33,68,19,15,78.95,Cultural,Sports Event 2,State,13
S4287,Student_4287,M,ME,1,C,student_4287@college.edu,CS101,Intro to Programming,23,14,31,68,25,19,76.0,Hackathon,Dev Event 9,College,9
S4288,Student_4288,M,ECE,1,C,student_4288@college.edu,EE202,Thermodynamics,11,18,43,72,24,17,70.83,Cultural,Tech Event 8,National,10
S4289,Student_4289,F,CSE,3,C,student_4289@college.edu,ME303,Structural Analysis,23,17,48,88,23,18,78.26,Sports,Social Event 8,National,23
S4290,Student_4290,M,CSE,4,A,student_4290@college.edu,CS101,Thermodynamics,11,10,45,66,24,22,91.67,Cultural,Sports Event 1,National,8
S4291,Student_4291,M,EEE,2,C,student_4291@college.edu,EC404,Structural Analysis,11,25,42,78,21,14,66.67,Sports,Social Event 2,National,19
S4292,Student_4292,M,CIVIL,3,A,student_4292@college.edu,EC404,Intro to Programming,24,23,35,82,24,16,66.67,Cultural,Social Event 5,State,12
S4293,Student_4293,M,CSE,3,B,student_4293@college.edu,EC404,Digital Electronics,23,24,40,87,23,22,95.65,Hackathon,Social Event 3,College,20
S4294,Student_4294,M,EEE,4,C,student_4294@college.edu,EC404,Structural Analysis,22,15,30,67,19,14,73.68,Cultural,Tech Event 1,College,11
S4295,Student_4295,F,EEE,4,B,student_4295@college.edu,CE505,Digital Electronics,12,23,41,76,20,15,75.0,Volunteer,Tech Event 7,College,11
S4296,Student_4296,M,CIVIL,4,B,student_4296@college.edu,CS101,Structural Analysis,19,14,47,80,19,19,100.0,Cultural,Social Event 10,State,28
S4297,Student_4297,M,ECE,4,B,student_4297@college.edu,EC404,Digital Electronics,14,13,48,75,20,16,80.0,Hackathon,Tech Event 6,State,20
S4298,Student_4298,M,CSE,2,C,student_4298@college.edu,EC404,Digital Electronics,17,17,33,67,25,21,84.0,Workshop,Sports Event 9,National,19
S4299,Student_4299,F,EEE,1,C,student_4299@college.edu,CS101,Circuit Theory,20,16,40,76,20,15,75.0,Workshop,Dev Event 5,College,24
S4300,Student_4300,M,CIVIL,4,B,student_4300@college.edu,ME303,Digital Electronics,11,21,36,68,21,20,95.24,Hackathon,Tech Event 4,College,9
S4301,Student_4301,F,CIVIL,3,C,student_4301@college.edu,EC404,Structural Analysis,21,19,38,78,22,22,100.0,Hackathon,Dev Event 4,National,16
S4302,Student_4302,F,CIVIL,3,B,student_4302@college.edu,CE505,Intro to Programming,15,14,50,79,20,18,90.0,Sports,Arts Event 8,College,5
S4303,Student_4303,M,EEE,4,B,student_4303@college.edu,CE505,Digital Electronics,14,15,45,74,18,18,100.0,Volunteer,Dev Event 8,National,28
S4304,Student_4304,M,CSE,3,C,student_4304@college.edu,EE202,Thermodynamics,13,23,33,69,22,22,100.0,Sports,Dev Event 9,National,17
S4305,Student_4305,F,CSE,2,B,student_4305@college.edu,EC404,Structural Analysis,14,15,36,65,19,18,94.74,Sports,Sports Event 2,State,22
S4306,Student_4306,M,CSE,4,C,student_4306@college.edu,CE505,Thermodynamics,12,22,36,70,25,20,80.0,Cultural,Tech Event 3,National,27
S4307,Student_4307,M,CSE,1,B,student_4307@college.edu,CE505,Intro to Programming,12,15,46,73,23,17,73.91,Hackathon,Social Event 8,National,7
S4308,Student_4308,M,EEE,2,C,student_4308@college.edu,EE202,Thermodynamics,24,18,43,85,22,15,68.18,Sports,Sports Event 1,College,18
S4309,Student_4309,F,ME,3,B,student_4309@college.edu,CE505,Intro to Programming,16,25,35,76,18,13,72.22,Workshop,Sports Event 8,State,13
S4310,Student_4310,F,ECE,2,C,student_4310@college.edu,CS101,Thermodynamics,18,17,30,65,24,23,95.83,Sports,Sports Event 2,National,21
S4311,Student_4311,M,CIVIL,2,C,student_4311@college.edu,EC404,Digital Electronics,24,11,50,85,25,18,72.0,Cultural,Dev Event 8,College,29
S4312,Student_4312,M,CSE,4,B,student_4312@college.edu,CS101,Thermodynamics,23,14,48,85,20,16,80.0,Volunteer,Dev Event 3,College,24
S4313,Student_4313,M,CIVIL,3,B,student_4313@college.edu,EC404,Structural Analysis,17,19,34,70,21,20,95.24,Workshop,Arts Event 3,National,17
S4314,Student_4314,F,ECE,1,A,student_4314@college.edu,CE505,Thermodynamics,16,15,47,78,22,22,100.0,Volunteer,Social Event 5,College,16
S4315,Student_4315,F,CIVIL,2,B,student_4315@college.edu,EC404,Intro to Programming,24,16,43,83,22,22,100.0,Volunteer,Social Event 2,College,21
S4316,Student_4316,M,EEE,2,A,student_4316@college.edu,CS101,Thermodynamics,23,16,42,81,23,16,69.57,Workshop,Dev Event 2,State,18
S4317,Student_4317,M,ME,4,C,student_4317@college.edu,CS101,Intro to Programming,21,19,50,90,21,15,71.43,Hackathon,Social Event 9,National,24
S4318,Student_4318,F,CSE,2,C,student_4318@college.edu,EE202,Circuit Theory,23,18,48,89,18,15,83.33,Volunteer,Tech Event 9,College,8
S4319,Student_4319,F,CSE,2,C,student_4319@college.edu,EE202,Circuit Theory,17,14,45,76,20,14,70.0,Sports,Dev Event 2,State,28
S4320,Student_4320,F,ECE,2,B,student_4320@college.edu,ME303,Structural Analysis,10,15,38,63,23,20,86.96,Hackathon,Social Event 1,State,28
S4321,Student_4321,F,ECE,2,B,student_4321@college.edu,ME303,Digital Electronics,22,15,34,71,23,22,95.65,Volunteer,Arts Event 4,College,25
S4322,Student_4322,M,EEE,1,B,student_4322@college.edu,CS101,Structural Analysis,25,23,46,94,25,25,100.0,Sports,Social Event 3,National,5
S4323,Student_4323,F,ECE,3,A,student_4323@college.edu,CE505,Intro to Programming,25,17,42,84,24,17,70.83,Hackathon,Social Event 1,State,15
S4324,Student_4324,M,CIVIL,1,A,student_4324@college.edu,CS101,Thermodynamics,11,23,47,81,25,22,88.0,Cultural,Tech Event 3,College,5
S4325,Student_4325,F,CIVIL,2,A,student_4325@college.edu,EE202,Circuit Theory,11,10,37,58,23,16,69.57,Cultural,Arts Event 7,State,16
S4326,Student_4326,F,ME,4,B,student_4326@college.edu,CE505,Digital Electronics,17,25,47,89,23,21,91.3,Hackathon,Tech Event 8,State,22
S4327,Student_4327,M,CSE,2,C,student_4327@college.edu,EC404,Thermodynamics,21,13,43,77,25,18,72.0,Sports,Sports Event 1,National,14
S4328,Student_4328,F,ME,3,C,student_4328@college.edu,EE202,Thermodynamics,12,12,50,74,22,16,72.73,Sports,Tech Event 10,National,21
S4329,Student_4329,F,CSE,3,A,student_4329@college.edu,EC404,Intro to Programming,21,18,38,77,23,16,69.57,Cultural,Tech Event 6,State,21
S4330,Student_4330,F,ME,2,A,student_4330@college.edu,ME303,Digital Electronics,11,22,42,75,18,15,83.33,Hackathon,Tech Event 4,College,25
S4331,Student_4331,F,CSE,1,A,student_4331@college.edu,EC404,Thermodynamics,15,14,41,70,25,20,80.0,Hackathon,Tech Event 2,National,19
S4332,Student_4332,F,ME,1,A,student_4332@college.edu,EC404,Circuit Theory,22,17,45,84,25,18,72.0,Sports,Tech Event 3,National,21
S4333,Student_4333,M,ECE,4,C,student_4333@college.edu,EE202,Intro to Programming,23,25,50,98,19,18,94.74,Sports,Dev Event 1,State,26
S4334,Student_4334,M,EEE,4,A,student_4334@college.edu,CE505,Structural Analysis,10,22,36,68,23,17,73.91,Workshop,Dev Event 6,State,25
S4335,Student_4335,M,EEE,3,B,student_4335@college.edu,CE505,Intro to Programming,22,19,45,86,21,19,90.48,Cultural,Social Event 6,National,22
S4336,Student_4336,M,ECE,2,B,student_4336@college.edu,CE505,Thermodynamics,12,22,31,65,23,21,91.3,Cultural,Tech Event 8,National,22
S4337,Student_4337,M,ME,4,A,student_4337@college.edu,EC404,Circuit Theory,22,15,31,68,22,22,100.0,Cultural,Dev Event 5,National,29
S4338,Student_4338,F,CSE,3,A,student_4338@college.edu,ME303,Intro to Programming,15,19,36,70,18,16,88.89,Cultural,Arts Event 7,National,12
S4339,Student_4339,F,EEE,3,B,student_4339@college.edu,EE202,Circuit Theory,17,18,32,67,21,21,100.0,Workshop,Social Event 7,State,25
S4340,Student_4340,M,CSE,4,C,student_4340@college.edu,ME303,Circuit Theory,11,23,37,71,20,20,100.0,Workshop,Tech Event 2,College,25
S4341,Student_4341,M,CSE,1,B,student_4341@college.edu,EE202,Intro to Programming,14,25,43,82,25,24,96.0,Volunteer,Tech Event 10,National,19
S4342,Student_4342,F,ME,4,C,student_4342@college.edu,EE202,Structural Analysis,16,12,44,72,20,15,75.0,Workshop,Sports Event 4,National,22
S4343,Student_4343,M,CIVIL,2,B,student_4343@college.edu,ME303,Intro to Programming,21,20,42,83,18,18,100.0,Volunteer,Sports Event 6,College,18
S4344,Student_4344,F,ECE,3,C,student_4344@college.edu,ME303,Intro to Programming,11,22,31,64,21,17,80.95,Cultural,Dev Event 10,State,20
S4345,Student_4345,M,CSE,3,A,student_4345@college.edu,CE505,Thermodynamics,15,20,35,70,23,21,91.3,Workshop,Arts Event 1,College,12
S4346,Student_4346,F,ME,3,A,student_4346@college.edu,CS101,Intro to Programming,18,13,47,78,22,17,77.27,Volunteer,Social Event 3,College,14
S4347,Student_4347,M,CIVIL,1,C,student_4347@college.edu,EC404,Thermodynamics,19,18,37,74,24,21,87.5,Volunteer,Social Event 4,State,17
S4348,Student_4348,M,CSE,2,C,student_4348@college.edu,ME303,Circuit Theory,18,16,36,70,20,16,80.0,Workshop,Social Event 2,State,23
S4349,Student_4349,M,CIVIL,3,C,student_4349@college.edu,CE505,Thermodynamics,24,15,50,89,22,15,68.18,Workshop,Social Event 2,College,20
S4350,Student_4350,M,EEE,4,A,student_4350@college.edu,CE505,Intro to Programming,11,11,44,66,19,17,89.47,Volunteer,Social Event 8,State,28
S4351,Student_4351,M,ME,4,B,student_4351@college.edu,EE202,Intro to Programming,15,25,42,82,24,24,100.0,Workshop,Dev Event 4,State,16
S4352,Student_4352,M,CSE,1,A,student_4352@college.edu,CE505,Circuit Theory,23,25,39,87,20,15,75.0,Workshop,Arts Event 9,State,7
S4353,Student_4353,F,CSE,4,A,student_4353@college.edu,EE202,Circuit Theory,24,20,42,86,20,20,100.0,Volunteer,Arts Event 8,State,28
S4354,Student_4354,F,CSE,3,B,student_4354@college.edu,CS101,Circuit Theory,20,24,31,75,22,17,77.27,Cultural,Arts Event 4,National,27
S4355,Student_4355,M,EEE,1,C,student_4355@college.edu,CE505,Intro to Programming,18,24,35,77,21,17,80.95,Cultural,Dev Event 1,College,19
S4356,Student_4356,F,CIVIL,1,B,student_4356@college.edu,EC404,Digital Electronics,24,15,30,69,25,17,68.0,Sports,Social Event 7,College,16
S4357,Student_4357,M,CIVIL,1,B,student_4357@college.edu,CE505,Structural Analysis,16,25,32,73,25,24,96.0,Hackathon,Tech Event 2,National,28
S4358,Student_4358,F,CIVIL,3,B,student_4358@college.edu,EC404,Thermodynamics,14,15,48,77,22,15,68.18,Workshop,Sports Event 10,National,29
S4359,Student_4359,F,CIVIL,3,B,student_4359@college.edu,EC404,Digital Electronics,25,10,46,81,23,21,91.3,Sports,Social Event 9,National,11
S4360,Student_4360,M,CIVIL,4,C,student_4360@college.edu,EE202,Intro to Programming,18,24,49,91,23,23,100.0,Workshop,Tech Event 1,State,17
S4361,Student_4361,F,CSE,3,B,student_4361@college.edu,ME303,Intro to Programming,19,20,32,71,24,16,66.67,Sports,Dev Event 9,State,23
S4362,Student_4362,M,CIVIL,2,A,student_4362@college.edu,CE505,Structural Analysis,14,17,31,62,23,16,69.57,Workshop,Social Event 6,State,19
S4363,Student_4363,M,EEE,2,A,student_4363@college.edu,EE202,Thermodynamics,17,19,32,68,21,20,95.24,Cultural,Dev Event 8,National,17
S4364,Student_4364,F,CSE,1,A,student_4364@college.edu,CS101,Circuit Theory,13,11,44,68,18,15,83.33,Cultural,Arts Event 7,National,6
S4365,Student_4365,F,ECE,3,A,student_4365@college.edu,CE505,Intro to Programming,11,20,38,69,22,17,77.27,Hackathon,Arts Event 2,National,30
S4366,Student_4366,F,ECE,1,A,student_4366@college.edu,EC404,Digital Electronics,13,23,41,77,19,16,84.21,Workshop,Social Event 7,National,12
S4367,Student_4367,M,EEE,2,B,student_4367@college.edu,ME303,Thermodynamics,18,10,36,64,24,20,83.33,Volunteer,Tech Event 4,National,25
S4368,Student_4368,F,ME,4,A,student_4368@college.edu,CS101,Digital Electronics,14,10,38,62,18,16,88.89,Volunteer,Social Event 2,College,28
S4369,Student_4369,F,ME,2,A,student_4369@college.edu,CE505,Circuit Theory,12,24,47,83,22,20,90.91,Cultural,Tech Event 9,National,29
S4370,Student_4370,F,CIVIL,2,C,student_4370@college.edu,EC404,Intro to Programming,18,15,38,71,20,17,85.0,Sports,Tech Event 10,State,14
S4371,Student_4371,M,EEE,1,B,student_4371@college.edu,CE505,Thermodynamics,16,22,39,77,24,18,75.0,Sports,Sports Event 4,National,26
S4372,Student_4372,M,CIVIL,1,C,student_4372@college.edu,CE505,Structural Analysis,13,25,36,74,24,19,79.17,Sports,Arts Event 6,College,5
S4373,Student_4373,M,ECE,1,B,student_4373@college.edu,EC404,Circuit Theory,19,23,38,80,22,19,86.36,Sports,Tech Event 2,College,16
S4374,Student_4374,M,CIVIL,2,B,student_4374@college.edu,CS101,Intro to Programming,11,23,37,71,18,12,66.67,Cultural,Dev Event 5,State,24
S4375,Student_4375,F,ME,1,B,student_4375@college.edu,CE505,Thermodynamics,19,24,33,76,23,19,82.61,Cultural,Sports Event 6,College,17
S4376,Student_4376,M,EEE,3,B,student_4376@college.edu,EC404,Thermodynamics,25,23,47,95,25,20,80.0,Hackathon,Sports Event 2,National,6
S4377,Student_4377,M,ECE,4,C,student_4377@college.edu,EE202,Structural Analysis,16,20,30,66,21,17,80.95,Sports,Dev Event 9,College,28
S4378,Student_4378,M,ME,1,B,student_4378@college.edu,CE505,Intro to Programming,17,24,36,77,21,17,80.95,Hackathon,Sports Event 4,National,11
S4379,Student_4379,M,ME,3,C,student_4379@college.edu,ME303,Thermodynamics,15,18,31,64,20,17,85.0,Sports,Tech Event 3,National,9
S4380,Student_4380,F,ME,4,C,student_4380@college.edu,EC404,Digital Electronics,25,23,48,96,19,13,68.42,Hackathon,Arts Event 10,College,15
S4381,Student_4381,F,ECE,3,B,student_4381@college.edu,CE505,Circuit Theory,11,10,43,64,18,13,72.22,Cultural,Dev Event 10,National,13
S4382,Student_4382,M,ECE,4,C,student_4382@college.edu,CE505,Digital Electronics,17,15,40,72,18,14,77.78,Workshop,Dev Event 1,State,8
S4383,Student_4383,M,CSE,4,B,student_4383@college.edu,ME303,Circuit Theory,20,16,43,79,20,19,95.0,Sports,Dev Event 8,National,10
S4384,Student_4384,M,CIVIL,2,B,student_4384@college.edu,EE202,Digital Electronics,15,14,48,77,21,16,76.19,Hackathon,Tech Event 2,National,30
S4385,Student_4385,F,ECE,2,C,student_4385@college.edu,EE202,Structural Analysis,17,22,34,73,20,15,75.0,Workshop,Sports Event 5,College,13
S4386,Student_4386,F,ECE,4,C,student_4386@college.edu,ME303,Structural Analysis,11,24,33,68,19,15,78.95,Cultural,Sports Event 2,State,13
S4387,Student_4387,M,ME,1,C,student_4387@college.edu,CS101,Intro to Programming,23,14,31,68,25,19,76.0,Hackathon,Dev Event 9,College,9
S4388,Student_4388,M,ECE,1,C,student_4388@college.edu,EE202,Thermodynamics,11,18,43,72,24,17,70.83,Cultural,Tech Event 8,National,10
S4389,Student_4389,F,CSE,3,C,student_4389@college.edu,ME303,Structural Analysis,23,17,48,88,23,18,78.26,Sports,Social Event 8,National,23
S4390,Student_4390,M,CSE,4,A,student_4390@college.edu,CS101,Thermodynamics,11,10,45,66,24,22,91.67,Cultural,Sports Event 1,National,8
S4391,Student_4391,M,EEE,2,C,student_4391@college.edu,EC404,Structural Analysis,11,25,42,78,21,14,66.67,Sports,Social Event 2,National,19
S4392,Student_4392,M,CIVIL,3,A,student_4392@college.edu,EC404,Intro to Programming,24,23,35,82,24,16,66.67,Cultural,Social Event 5,State,12
